,sigmaritan,artistName,trackName,msPlayed,duration,minutes
178256,vladimir_stojoc,Hoogway,For The Roses,154153,154154.0,2.5692333333333335
178257,arina_coroliuc,Jomie,Forever Means Nothing,154105,154105.0,2.568416666666667
178258,nicolae_dubenco,HENSY,К маме,154105,154105.0,2.568416666666667
178259,arina_coroliuc,Elvis Drew,Where Are You?,154105,154105.0,2.568416666666667
178260,vlada_pulbere,Colours in Context,Meridians,154090,154091.0,2.5681833333333333
178262,vasile_papaluta,Green Day,Here Comes The Shock,154069,154069.0,2.567816666666667
178268,eduard_balamatiuc,AMCHI,Уже все равно,154062,154062.0,2.5677
178269,vasile_papaluta,Inreload,Embrace,154062,154062.0,2.5677
178270,arina_coroliuc,farfetch'd,Afterlife,154053,154053.0,2.56755
178271,vasile_papaluta,Fearless Motivation,I Dare You to Be Different (Motivational Speech),154048,154049.0,2.567483333333333
178277,nicolae_dubenco,The Tech Thieves,Keep You,154038,154038.0,2.5673
178279,vasile_papaluta,Alesso,Somebody To Use,145224,154032.0,2.5672
178290,nicolae_dubenco,Dan Port,Falling,154015,154016.0,2.5669333333333335
178291,vasile_papaluta,Club Danger,Living Legend,154000,154000.0,2.566666666666667
178292,vladimir_stojoc,Mondo Loops,Drifting Far Away,154000,154000.0,2.566666666666667
178293,vladimir_stojoc,Amess,I'll be here in the morning,154000,154000.0,2.566666666666667
178295,vasile_papaluta,Michael Frankenberger,Awakening,154000,154000.0,2.566666666666667
178307,elena_timbur,Yung Lean,Ginseng Strip 2002,153999,154000.0,2.566666666666667
178310,vladimir_stojoc,Amess,Your cozy home,154000,154000.0,2.566666666666667
178313,vladimir_stojoc,Peak Twilight,Magical Connection,154000,154000.0,2.566666666666667
178315,arina_coroliuc,Ollie MN,Please Never Fall in Love Again,154000,154000.0,2.566666666666667
178319,vladimir_stojoc,eugenio izzi,The Fairie's City,154000,154000.0,2.566666666666667
178321,vladimir_stojoc,breakfast oats.,Evening Sunset,153991,153991.0,2.566516666666667
178323,vasile_papaluta,Unaverage Gang,Cold Steel,301152,153957.0,2.56595
178327,vasile_papaluta,B3nte,GOAT,153948,153948.0,2.5658
178328,vladimir_stojoc,Måneskin,Are You Ready?,153946,153947.0,2.5657833333333335
178329,elena_timbur,Måneskin,Are You Ready?,153946,153947.0,2.5657833333333335
178337,marius_sclearuc,If These Trees Could Talk,The Here and Hereafter,153946,153947.0,2.5657833333333335
178341,arina_coroliuc,Måneskin,Are You Ready?,153946,153947.0,2.5657833333333335
178352,vasile_papaluta,BLNDSIDE,The Mighty Have Fallen,153930,153931.0,2.5655166666666664
178353,eduard_balamatiuc,Dior,Положение - Chicagoo Remix,153927,153928.0,2.5654666666666666
178366,vasile_papaluta,NEFFEX,Spartan,153923,153923.0,2.565383333333333
178369,vasile_papaluta,WHOKILLEDXIX,spy?,153921,153922.0,2.565366666666667
178371,nicolae_dubenco,Purple Posse,Skeet Thing,153870,153871.0,2.5645166666666666
178372,arina_coroliuc,Jason Derulo,Lifestyle (feat. Adam Levine),153865,153865.0,2.564416666666667
178385,vladimir_stojoc,Dzharakhov,Вокзал,153850,153851.0,2.5641833333333333
178387,nicolae_gherman,Judas Priest,Breaking the Law,153840,153840.0,2.564
178390,marius_sclearuc,They Might Be Giants,Istanbul (Not Constantinople),153812,153813.0,2.56355
178423,nicolae_gherman,The Strokes,Soma,139890,153809.0,2.563483333333333
178424,nicolae_gherman,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800,153800.0,2.5633333333333335
178427,andreea_covalevschi,Soft Cell,Tainted Love,153800,153800.0,2.5633333333333335
178428,vasile_papaluta,System Of A Down,Sugar,153800,153800.0,2.5633333333333335
178442,nicolae_gherman,Soft Cell,Tainted Love,153800,153800.0,2.5633333333333335
178455,marius_sclearuc,Alternosfera,"Drumul Tristetilor, Pt. 1 (Numere)",153786,153787.0,2.5631166666666667
178461,arina_coroliuc,Alternosfera,"Drumul Tristetilor, Pt. 1 (Numere)",153786,153787.0,2.5631166666666667
178472,nicolae_gherman,Alternosfera,"Drumul Tristetilor, Pt. 1 (Numere)",153786,153787.0,2.5631166666666667
178476,vladimir_stojoc,Dan Evans-Parker,Lost in Orbit,153784,153785.0,2.563083333333333
178478,andreea_covalevschi,Nina Simone,Day and Night,153773,153773.0,2.562883333333333
178482,arina_coroliuc,Andi,When It's Later,153763,153764.0,2.5627333333333335
178484,vasile_papaluta,Basshunter,LIFE SPEAKS TO ME,153750,153750.0,2.5625
178485,vasile_papaluta,Yung Gravy,Whip A Tesla,153733,153733.0,2.5622166666666666
178486,nicolae_gherman,Baby Keem,MY EX,153727,153727.0,2.562116666666667
178487,vladimir_stojoc,Honshu Lo fi,Summer Journey,153718,153718.0,2.5619666666666667
178488,vlada_pulbere,Adrian Roland,Equilibrium,153707,153708.0,2.5618
178492,nicolae_gherman,Husky,"Шаг влево, шаг вправо",153701,153701.0,2.5616833333333333
178495,arina_coroliuc,Yves V,Not So Bad (feat. Emie),153696,153697.0,2.5616166666666667
178496,andreea_covalevschi,Cryptic Slaughter,Human Contrast,153693,153693.0,2.56155
178498,nicolae_dubenco,Ramil',Мадонна,153692,153692.0,2.561533333333333
178499,vasile_papaluta,NLO,Цыгане,153685,153686.0,2.5614333333333335
178503,vasile_papaluta,HARU,Она,153678,153679.0,2.5613166666666665
178539,arina_coroliuc,Lu Han,Slow Motion,153673,153673.0,2.5612166666666667
178540,vasile_papaluta,Allen Haley,TAKEN BACK,153672,153672.0,2.5612
178547,vasile_papaluta,James Carter,Runaway,153671,153671.0,2.561183333333333
178567,vasile_papaluta,F4ST,Blue,142539,153659.0,2.560983333333333
178571,vasile_papaluta,Panic! At The Disco,Always,153653,153653.0,2.5608833333333334
178576,nicolae_gherman,Puffy L'z,Have It,153651,153652.0,2.5608666666666666
178577,vasile_papaluta,Bancali,Nothing To Do,153652,153652.0,2.5608666666666666
178579,nicolae_gherman,Only The Family,Me and Doodie Lo,153652,153652.0,2.5608666666666666
178580,vladimir_stojoc,Bert,soul gem,153629,153629.0,2.5604833333333334
178581,vlada_pulbere,Monty Datta,Sing to You,153611,153627.0,2.56045
178584,vladimir_stojoc,Monty Datta,Sing to You,153611,153627.0,2.56045
178588,vlada_pulbere,Saib,When It Rains,153623,153623.0,2.5603833333333332
178589,marius_sclearuc,Utro,Как Же Я Был Слаб В Те Дни,153617,153617.0,2.5602833333333335
178594,vasile_papaluta,Kad1r,Balenciaga - Remix,153612,153612.0,2.5602
178600,vlada_pulbere,User67,I Wish Things Were Different,153608,153608.0,2.5601333333333334
178601,eduard_balamatiuc,MiyaGi & Endspiel,DLBM,153600,153600.0,2.56
178602,eduard_balamatiuc,Ramil',Маяк,141996,153600.0,2.56
178603,vasile_papaluta,Skan,Alive,153600,153600.0,2.56
178607,nicolae_dubenco,Holy Mob,City Streets,153600,153600.0,2.56
178615,andreea_covalevschi,Korn,A.D.I.D.A.S.,153600,153600.0,2.56
178616,vasile_papaluta,SIDEPIECE,Sextacy,140206,153600.0,2.56
178631,nicolae_gherman,Dropkick Murphys,I'm Shipping Up To Boston,153600,153600.0,2.56
178643,nicolae_dubenco,XZEEZ,Long Night,162406,153600.0,2.56
178646,vladimir_stojoc,S N U G,Night Coffee,153600,153600.0,2.56
178647,nicolae_gherman,Korn,A.D.I.D.A.S.,156940,153600.0,2.56
178651,vladimir_stojoc,Jhove,big city,153598,153598.0,2.5599666666666665
178652,nicolae_gherman,IDK,Just Like Martin,153575,153575.0,2.5595833333333333
178659,andreea_covalevschi,The Mothers Of Invention,Get A Little,153520,153520.0,2.558666666666667
178662,andreea_covalevschi,Doris Day,Fly Me to the Moon (In Other Words),153506,153507.0,2.55845
178664,arina_coroliuc,Astrud Bonfa,Let It Snow! Let It Snow! Let It Snow!,153500,153500.0,2.558333333333333
178666,arina_coroliuc,Teddy Failure,Tissues,153491,153492.0,2.5582
178667,vlada_pulbere,Ol Wallace,Starlight,153488,153488.0,2.558133333333333
178670,nicolae_gherman,Big Baby Tape,So Icy Nihao,153480,153480.0,2.558
178671,nicolae_dubenco,Big Baby Tape,So Icy Nihao,153480,153480.0,2.558
178693,arina_coroliuc,Gracie Carol,Breakup Szn,153473,153474.0,2.5579
178695,vasile_papaluta,Green Day,Good Riddance (Time of Your Life),153466,153467.0,2.5577833333333335
178700,nicolae_gherman,Green Day,Good Riddance (Time of Your Life),153466,153467.0,2.5577833333333335
178702,vasile_papaluta,Egor Kreed,ГРУСТНО (feat. SODA LUV),153461,153462.0,2.5577
178704,vasile_papaluta,BLNDSIDE,Make Moves,153442,153443.0,2.557383333333333
178706,nicolae_dubenco,MKJ,Wasted On You,153428,153429.0,2.55715
178707,nicolae_gherman,Smiley,Over The Top (feat. Drake),155587,153406.0,2.556766666666667
178709,vasile_papaluta,Smiley,Over The Top (feat. Drake),153406,153406.0,2.556766666666667
178717,vladimir_stojoc,eugenio izzi,Like a serendipity,153385,153385.0,2.556416666666667
178718,arina_coroliuc,Jonasu,Habits (Stay High) - Acoustic,153379,153379.0,2.5563166666666666
178719,nicolae_gherman,Jack Harlow,Route 66 (feat. EST Gee),153360,153360.0,2.556
178722,alex_clefos,Saysh,Invincible,153353,153354.0,2.5559
178729,vasile_papaluta,Saysh,Invincible,153353,153354.0,2.5559
178807,vasile_papaluta,Mabel,Don't Call Me Up - R3HAB Remix,148889,153333.0,2.55555
178809,eduard_balamatiuc,Nic D,Fine Apple,153296,153297.0,2.55495
178811,eduard_balamatiuc,Labrinth,Still Don't Know My Name,153294,153294.0,2.5549
178813,elena_timbur,Labrinth,Still Don't Know My Name,153294,153294.0,2.5549
178827,vlada_pulbere,Labrinth,Still Don't Know My Name,153294,153294.0,2.5549
178839,vladimir_stojoc,Labrinth,Still Don't Know My Name,153294,153294.0,2.5549
178840,arina_coroliuc,Labrinth,Still Don't Know My Name,153294,153294.0,2.5549
178844,vlada_pulbere,ROLE MODEL,blind,153293,153293.0,2.554883333333333
178846,nicolae_gherman,Edvard Grieg,"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",153266,153267.0,2.55445
178850,marius_sclearuc,FACE,СПАСАТЕЛЬНЫЙ КРУГ,153256,153257.0,2.5542833333333332
178854,vasile_papaluta,Jim-E Stack,Next To Me,153254,153254.0,2.5542333333333334
178856,vasile_papaluta,Olga Buzova,Мандаринка,153248,153248.0,2.554133333333333
178860,nicolae_dubenco,IVOXYGEN,come back,153245,153245.0,2.5540833333333333
178861,arina_coroliuc,Andi,Over,153244,153244.0,2.5540666666666665
178904,vasile_papaluta,Mariah Carey,Christmas (Baby Please Come Home),153240,153240.0,2.554
178905,arina_coroliuc,Mariah Carey,Christmas (Baby Please Come Home),153240,153240.0,2.554
178912,vasile_papaluta,Konfuz,Касаюсь,153230,153231.0,2.55385
178913,vasile_papaluta,YUNG NATION,Bad AF (feat. Erica Banks),153230,153231.0,2.55385
178921,vasile_papaluta,Confetti,Right Now,153201,153202.0,2.553366666666667
178991,arina_coroliuc,GAMPER & DADONI,More Than I Can Say,153197,153197.0,2.5532833333333333
178993,eduard_balamatiuc,Justin Bieber,Ghost,153190,153190.0,2.553166666666667
178994,elena_timbur,Justin Bieber,Ghost,153190,153190.0,2.553166666666667
178995,arina_coroliuc,Justin Bieber,Ghost,153190,153190.0,2.553166666666667
178996,marius_purici,Justin Bieber,Ghost,153064,153190.0,2.553166666666667
179005,nicolae_gherman,The Doors,The Crystal Ship - New Stereo Mix,167564,153173.0,2.5528833333333334
179014,vasile_papaluta,Rêve,CTRL + ALT + DEL,144960,153167.0,2.552783333333333
179041,arina_coroliuc,Gerli Padar,Smooth Havana (ChaChaCha 31BPM),153166,153167.0,2.552783333333333
179057,arina_coroliuc,Rêve,CTRL + ALT + DEL,145147,153167.0,2.552783333333333
179092,vasile_papaluta,VERBEE,Заберу своё,153147,153148.0,2.5524666666666667
179093,vasile_papaluta,The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),153147,153147.0,2.55245
179096,nicolae_gherman,Earl Sweatshirt,Wool (feat. Vince Staples),153120,153120.0,2.552
179097,vladimir_stojoc,Tenno,Sayonara,153103,153103.0,2.5517166666666666
179098,irina_tiora,Tenno,Sayonara,153103,153103.0,2.5517166666666666
179099,elena_timbur,GRLwood,I Hate My Mom,140148,153052.0,2.550866666666667
179100,nicolae_dubenco,DJ Yung Vamp,Life's A Movie,153043,153043.0,2.5507166666666667
179128,arina_coroliuc,Diana Arbenina,архитектор,153030,153030.0,2.5505
179130,elena_timbur,Dove Cameron,Boyfriend,153000,153000.0,2.55
179131,vlada_pulbere,Dove Cameron,Boyfriend,153000,153000.0,2.55
179133,vasile_papaluta,Dove Cameron,Boyfriend,153000,153000.0,2.55
179147,vasile_papaluta,Player1,Changed the Way You Kissed Me,153000,153000.0,2.55
179153,irina_tiora,gigi,Sometimes (Backwood),153000,153000.0,2.55
179165,vasile_papaluta,Dubdogz,Pablo Escobar (feat. Charlott Boss),153000,153000.0,2.55
179167,vlada_pulbere,The Neighbourhood,You Get Me So High,153000,153000.0,2.55
179190,arina_coroliuc,Dove Cameron,Boyfriend,153000,153000.0,2.55
179197,vlada_pulbere,Reality,Heartbroken,152999,152999.0,2.5499833333333335
179198,arina_coroliuc,Martin Jensen,One Day,152990,152990.0,2.5498333333333334
179199,andreea_covalevschi,Nina Simone,"Cosi ti amo - ""To Love Somebody"" Italian version",152986,152987.0,2.5497833333333335
179201,nicolae_gherman,Dreamville,Big Black Truck (with JID),152973,152973.0,2.54955
179202,vasile_papaluta,Besomorph,Ruin Your Life,152973,152973.0,2.54955
179213,arina_coroliuc,LANNÉ,All Night,152968,152969.0,2.5494833333333333
179215,vasile_papaluta,Vlad Dobrescu,Orasu' e-n Flacari,152946,152947.0,2.5491166666666665
179217,elena_timbur,Ellise,Soul Sucker,152935,152936.0,2.5489333333333333
179218,arina_coroliuc,EKKSTACY,in love,152933,152933.0,2.5488833333333334
179219,andreea_covalevschi,The Beatles,A Hard Day's Night - Remastered 2015,152920,152920.0,2.5486666666666666
179221,vlada_pulbere,Rufi-O,Oblivion,152920,152920.0,2.5486666666666666
179222,eduard_balamatiuc,MEDUZA,Piece Of Your Heart,152913,152913.0,2.54855
179233,vasile_papaluta,MEDUZA,Piece Of Your Heart,152913,152913.0,2.54855
179262,arina_coroliuc,Kusko,Colours,152908,152908.0,2.5484666666666667
179263,arina_coroliuc,Viva La Panda,Human,152903,152903.0,2.5483833333333332
179264,vasile_papaluta,Oxxxymiron,Спонтанное самовозгорание,217080,152880.0,2.548
179265,arina_coroliuc,Wrabel,since i was young (with kesha) - win and woo remix,195608,152813.0,2.546883333333333
179266,vasile_papaluta,Lucky Luke,I Like U,152812,152812.0,2.546866666666667
179267,nicolae_dubenco,Lucky Luke,I Like U,144562,152812.0,2.546866666666667
179272,nicolae_dubenco,Besomage,Kisses Back,152812,152812.0,2.546866666666667
179275,vasile_papaluta,M.I.M.E,Are You Scared Yet?,152799,152799.0,2.54665
179278,vasile_papaluta,8D Tunes,Balenciaga (8D Audio),152790,152790.0,2.5465
179279,nicolae_dubenco,Dzhozzi,Парами,152786,152786.0,2.5464333333333333
179280,vasile_papaluta,Oh The Larceny,Money,152785,152785.0,2.5464166666666666
179301,nicolae_dubenco,By Индия,ICECUBE,152783,152784.0,2.5464
179303,andreea_covalevschi,Robert Schumann,"Kinderszenen, Op. 15: No. 12 in E Minor, Kind im Einschlummern",152773,152773.0,2.5462166666666666
179319,denis_smocvin,Surf Curse,Disco,152760,152761.0,2.5460166666666666
179321,nicolae_gherman,Surf Curse,Disco,152760,152761.0,2.5460166666666666
179323,vasile_papaluta,Green Day,Youngblood,152760,152760.0,2.546
179325,irina_tiora,Go_A,SHUM - Dj NANA Remix,152741,152741.0,2.5456833333333333
179326,vasile_papaluta,Composer!,Mayhem,152727,152727.0,2.54545
179330,vasile_papaluta,Matthias Krauss,Daydream,152727,152727.0,2.54545
179334,arina_coroliuc,Tujamo,Taking You Home,152727,152727.0,2.54545
179338,vladimir_stojoc,Aries,DEITY,152727,152727.0,2.54545
179339,eduard_balamatiuc,steezy prime,haven,152727,152727.0,2.54545
179340,vladimir_stojoc,WYS,Blazing Sun,152682,152683.0,2.5447166666666665
179341,vasile_papaluta,Nippandab,Balenciaga,152667,152667.0,2.54445
179344,elena_timbur,Olivia Rodrigo,favorite crime,152666,152667.0,2.54445
179346,eduard_balamatiuc,Olivia Rodrigo,favorite crime,152666,152667.0,2.54445
179354,vlada_pulbere,Timo Krantz,396,152624,152625.0,2.54375
179355,vlada_pulbere,Arctic Monkeys,Baby I'm Yours,152613,152613.0,2.54355
179356,elena_timbur,Arctic Monkeys,Baby I'm Yours,152613,152613.0,2.54355
179358,arina_coroliuc,Diana Arbenina,капитанская дочь,152613,152613.0,2.54355
179360,vasile_papaluta,Inreload,Solitude,152583,152583.0,2.54305
179362,vasile_papaluta,Prznt,Criminal,152568,152568.0,2.5428
179367,vasile_papaluta,Alice In Chains,We Die Young,152560,152560.0,2.542666666666667
179369,arina_coroliuc,Trinix,Replay,152553,152553.0,2.54255
179370,vasile_papaluta,Blinded Hearts,Play That Track,152548,152549.0,2.542483333333333
179376,vasile_papaluta,Kaan Pars,Lonely,152547,152548.0,2.542466666666667
179379,vasile_papaluta,Yung Gwopp,Star,152541,152542.0,2.5423666666666667
179399,eduard_balamatiuc,Rauf & Faik,5 минут,152542,152542.0,2.5423666666666667
179444,vladimir_stojoc,Rich Brian,Vacant,152520,152521.0,2.5420166666666666
179448,vladimir_stojoc,ENRA,Old Feelings,152495,152496.0,2.5416
179450,andreea_covalevschi,S.O.D. Stormtroopers of Death,Freddy Kreuger,152493,152493.0,2.54155
179458,vladimir_stojoc,keshi,skeletons,152480,152480.0,2.541333333333333
179459,eduard_balamatiuc,PIZZA,Улыбка (Dan Korshunov Remix),152470,152471.0,2.541183333333333
179462,vasile_papaluta,Anthony Keyrouz,Dance Again,152459,152459.0,2.540983333333333
179463,nicolae_dubenco,Anthony Keyrouz,Dance Again,152459,152459.0,2.540983333333333
179465,irina_tiora,J.Views,It Was Over (So We Started),152458,152458.0,2.540966666666667
179467,arina_coroliuc,Tom Wax,Thora Thora (Reloaded),141225,152450.0,2.5408333333333335
179472,nicolae_gherman,Edvard Grieg,"Morning Mood Variation (Arr. for Piano from Peer Gynt Suite No.1, Op. 36 by Ketan & Vivan Bhatti)",152419,152419.0,2.5403166666666666
179475,vasile_papaluta,Bumble Beezy,Вась,152417,152418.0,2.5403
179493,vasile_papaluta,DAVA,ЧЁРНЫЙ БУМЕР (feat. SERYOGA),152403,152404.0,2.5400666666666667
179499,vasile_papaluta,Anton Fargau Petrini,And Then There Was Peace,152400,152400.0,2.54
179501,nicolae_gherman,Gunna,DO BETTER,152386,152387.0,2.5397833333333333
179502,vasile_papaluta,Besomorph,Slow Nights,152380,152381.0,2.5396833333333335
179504,nicolae_dubenco,DJ Yung Vamp,She Wanna Fok Wit Da Boss,152380,152381.0,2.5396833333333335
179505,nicolae_gherman,Royal Blood,"My Sharona - Live Session from Abbey Road Studios, London, UK",152377,152378.0,2.539633333333333
179513,vladimir_stojoc,Joji,Window,152375,152375.0,2.5395833333333333
179515,andreea_covalevschi,Nina Simone,"Little Girl Blue - Live In New York, 1964",152373,152373.0,2.53955
179519,nicolae_dubenco,Unaverage Gang,Crooked Smile,152370,152370.0,2.5395
179521,marius_sclearuc,Electroforez,Комендантский час,152369,152369.0,2.5394833333333335
179524,vladimir_stojoc,AIGEL,Чудовище,152357,152358.0,2.5393
179565,vlada_pulbere,Thomas Reid,Butterflies,152347,152348.0,2.5391333333333335
179569,vasile_papaluta,Yasuharu Takanashi,FAIRY TAIL Main Theme,152346,152347.0,2.5391166666666667
